


         _+=+_
      .-`  .  `-.          8888888b.  8888888b.   .d88888b.   .d8888b.
   _+`     "     `+_       888   Y88b 888   Y88b d88P" "Y88b d88P  Y88b
  \\\sssssssssssss///      888    888 888    888 888     888 Y88b.
     .ss\  *  /ss.         888   d88P 888   d88P 888     888  "Y888b.
 .+bm  .s  *  s.  md+.     8888888P"  8888888P"  888     888     "Y88b.
.hMMMMs .  *  . sMMMMh.    888        888 T88b   888     888       "888
 `\hMMMb \ | / dMMMh:      888        888  T88b  Y88b. .d88P Y88b  d88P
   -SNMNo  -  oNMNs-       888        888   T88b  "Y88888P"   "Y8888P"
     `+dMh\./dMd/
        `:yNy:`                      Powered by PROS for VEX V5
           "                Copyright (c) Purdue University ACM SIGBots
Version:        3.7.3     Platform:  V1.1.2 (b34)     Uptime:    0.000 s
Compiled:   Jan 21 2023 10:20:08     Directory:  hool/2022/Vex Robotics


x, y, angle, reqX, reqY, reqAng, xPow, yPow, angPow
37.797574, 27.648965, 359.265641, -12.797574, 8.351035, 0.734359, 127.000000, 127.000000, 127.000000
37.795548, 27.648939, 359.249831, -12.795548, 8.351061, 0.750169, 127.000000, 127.000000, 127.000000
37.793479, 27.648911, 359.239873, -12.793479, 8.351089, 0.760127, 127.000000, 127.000000, 127.000000
38.785410, 28.162203, 359.225685, -13.785410, 7.837797, 0.774315, 127.000000, 127.000000, 127.000000
38.783553, 28.162177, 359.206118, -13.783553, 7.837823, 0.793882, 127.000000, 127.000000, 127.000000
38.780992, 28.162141, 359.197685, -13.780992, 7.837859, 0.802315, 127.000000, 127.000000, 127.000000
38.779888, 28.162126, 359.193718, -13.779888, 7.837874, 0.806282, 127.000000, 127.000000, 127.000000
39.772216, 28.676175, 359.190648, -14.772216, 7.323825, 0.809352, 127.000000, 127.000000, 127.000000
39.771814, 28.676169, 359.193787, -14.771814, 7.323831, 0.806213, 127.000000, 127.000000, 127.000000
39.772225, 28.676175, 359.194484, -14.772225, 7.323825, 0.805516, 127.000000, 127.000000, 127.000000
39.765290, 29.176127, 359.194657, -14.765290, 6.823873, 0.805343, 127.000000, 127.000000, 127.000000
40.758187, 29.690132, 359.202843, -15.758187, 6.309868, 0.797157, 127.000000, 127.000000, 127.000000
40.759258, 29.690147, 359.217928, -15.759258, 6.309853, 0.782072, -127.000000, 127.000000, 127.000000
40.761233, 29.690174, 359.239511, -15.761233, 6.309826, 0.760489, -127.000000, 127.000000, 127.000000
40.757516, 30.190168, 359.241955, -15.757516, 5.809832, 0.758045, -127.000000, 127.000000, 127.000000
40.751231, 30.690128, 359.234503, -15.751231, 5.309872, 0.765497, -127.000000, 127.000000, 127.000000
41.750166, 30.703540, 359.222359, -16.750166, 5.296460, 0.777641, -127.000000, 127.000000, 127.000000
41.748576, 30.703519, 359.188813, -16.748576, 5.296481, 0.811187, -127.000000, 127.000000, 127.000000
41.736960, 31.203403, 359.113723, -16.736960, 4.796597, 0.886277, -127.000000, 127.000000, 127.000000
41.719071, 31.703179, 358.993492, -16.719071, 4.296821, 1.006508, -127.000000, 127.000000, 127.000000
42.703162, 31.721501, 358.868010, -17.703162, 4.278499, 1.131990, -127.000000, 127.000000, 127.000000
42.686740, 31.721159, 358.738282, -17.686740, 4.278841, 1.261718, -127.000000, 127.000000, 127.000000
42.658188, 32.220632, 358.572669, -17.658188, 3.779368, 1.427331, -127.000000, 127.000000, 127.000000
42.623340, 32.719887, 358.376205, -17.623340, 3.280113, 1.623795, -127.000000, 127.000000, 127.000000
42.597634, 32.719114, 358.207954, -17.597634, 3.280886, 1.792046, -127.000000, 127.000000, 127.000000
42.575622, 32.718393, 358.097761, -17.575622, 3.281607, 1.902239, -127.000000, 127.000000, 127.000000
42.561206, 32.717900, 358.021584, -17.561206, 3.282100, 1.978416, -127.000000, 127.000000, 127.000000
43.533028, 33.252427, 357.954867, -18.533028, 2.747573, 2.045133, -127.000000, 127.000000, 127.000000
43.506166, 33.751781, 357.876724, -18.506166, 2.248219, 2.123276, -127.000000, 127.000000, 127.000000
43.495945, 33.751396, 357.801272, -18.495945, 2.248604, 2.198728, -127.000000, 127.000000, 127.000000
43.486075, 33.751010, 357.751506, -18.486075, 2.248990, 2.248494, -127.000000, 127.000000, 127.000000
43.479566, 33.750752, 357.774676, -18.479566, 2.249248, 2.225324, -127.000000, 127.000000, 127.000000
43.463283, 34.250496, 357.895311, -18.463283, 1.749504, 2.104689, -127.000000, 127.000000, 127.000000
43.461227, 34.750741, 358.113083, -18.461227, 1.249259, 1.886917, -127.000000, 127.000000, 127.000000
43.489720, 34.751625, 358.463389, -18.489720, 1.248375, 1.536611, -127.000000, 127.000000, 127.000000
43.535562, 34.752715, 358.966738, -18.535562, 1.247285, 1.033262, -127.000000, 127.000000, 127.000000
43.601444, 34.753614, 359.498980, -18.601444, 1.246386, 0.501020, -127.000000, 127.000000, 127.000000
43.669064, 35.253895, 359.995616, -18.669064, 0.746105, 0.004384, -127.000000, 127.000000, 127.000000
43.736202, 35.753614, 0.486391, -18.736202, 0.246386, 0.486391, -127.000000, 127.000000, 127.000000
42.800520, 35.765565, 0.972699, -17.800520, 0.234435, 0.972699, -127.000000, 127.000000, 127.000000
42.864163, 35.764214, 1.439762, -17.864163, 0.235786, 1.439762, -127.000000, 127.000000, 127.000000
42.925276, 35.762429, 1.862185, -17.925276, 0.237571, 1.862185, -127.000000, 127.000000, 127.000000
42.980535, 35.760428, 2.241207, -17.980535, 0.239572, 2.241207, -127.000000, 127.000000, 127.000000
43.051310, 36.257874, 2.564228, -18.051310, -0.257874, 2.564228, -127.000000, 127.000000, 127.000000
