x, y, angle, reqX, reqY, reqAng, xPow, yPow, angPow
17.135412, 16.399919, 0.277284, 7.864588, 19.600081, 0.277284, 127.000000, 127.000000, 127.000000
18.131676, 16.395345, 0.244674, 6.868324, 19.604655, 0.244674, 127.000000, 127.000000, 127.000000
18.127408, 16.395362, 0.228009, 6.872592, 19.604638, 0.228009, 127.000000, 127.000000, 127.000000
18.127143, 16.895367, 0.240576, 6.872857, 19.104633, 0.240576, 127.000000, 127.000000, 127.000000
18.130942, 17.395355, 0.245763, 6.869058, 18.604645, 0.245763, 127.000000, 127.000000, 127.000000
19.131612, 17.391018, 0.265344, 5.868388, 18.608982, 0.265344, 127.000000, 127.000000, 127.000000
19.134175, 17.391005, 0.265410, 5.865825, 18.608995, 0.265410, 127.000000, 127.000000, 127.000000
19.136500, 17.891000, 0.254756, 5.863500, 18.109000, 0.254756, 127.000000, 127.000000, 127.000000
19.137282, 18.391001, 0.243991, 5.862718, 17.608999, 0.243991, 127.000000, 127.000000, 127.000000
20.135864, 18.386843, 0.226573, 4.864136, 17.613157, 0.226573, 127.000000, 127.000000, 127.000000
20.133584, 18.386851, 0.226770, 4.866416, 17.613149, 0.226770, 127.000000, 127.000000, 127.000000
20.135590, 18.886847, 0.225195, 4.864410, 17.113153, 0.225195, 127.000000, 127.000000, 127.000000
20.137342, 19.386844, 0.216418, 4.862658, 16.613156, 0.216418, 127.000000, 127.000000, 127.000000
21.136187, 19.383148, 0.199803, 3.863813, 16.616852, 0.199803, 127.000000, 127.000000, 127.000000
21.134012, 19.383155, 0.168507, 3.865988, 16.616845, 0.168507, 127.000000, 127.000000, 127.000000
21.131249, 19.883164, 0.155351, 3.868751, 16.116836, 0.155351, 127.000000, 127.000000, 127.000000
22.130822, 20.380571, 0.161837, 2.869178, 15.619429, 0.161837, 127.000000, 127.000000, 127.000000
22.131671, 20.380568, 0.182376, 2.868329, 15.619432, 0.182376, 127.000000, 127.000000, 127.000000
22.134359, 20.380559, 0.203667, 2.865641, 15.619441, 0.203667, 127.000000, 127.000000, 127.000000
22.139016, 20.880545, 0.200989, 2.860984, 15.119455, 0.200989, 127.000000, 127.000000, 127.000000
23.138660, 20.877062, 0.195987, 1.861340, 15.122938, 0.195987, 127.000000, 127.000000, 127.000000
23.138005, 20.877064, 0.166982, 1.861995, 15.122936, 0.166982, 127.000000, 127.000000, 127.000000
23.135539, 21.377072, 0.140635, 1.864461, 14.622928, 0.140635, 127.000000, 127.000000, 127.000000
23.133202, 21.877079, 0.123698, 1.866798, 14.122921, 0.123698, 127.000000, 127.000000, 127.000000
24.130983, 21.875072, 0.141972, 0.869017, 14.124928, 0.141972, 127.000000, 127.000000, 127.000000
24.133375, 21.875066, 0.178283, 0.866625, 14.124934, 0.178283, 127.000000, 127.000000, 127.000000
24.138128, 21.875050, 0.175697, 0.861872, 14.124950, 0.175697, 127.000000, 127.000000, 127.000000
24.139312, 22.375048, 0.146634, 0.860688, 13.624952, 0.146634, 127.000000, 127.000000, 127.000000
25.136658, 22.872750, 0.098214, -0.136658, 13.127250, 0.098214, 127.000000, 127.000000, 127.000000
25.130320, 22.872758, 0.070734, -0.130320, 13.127242, 0.070734, 127.000000, 127.000000, 127.000000
25.127220, 23.372762, 0.057960, -0.127220, 12.627238, 0.057960, 127.000000, 127.000000, 127.000000
25.125548, 23.372763, 0.050707, -0.125548, 12.627237, 0.050707, 127.000000, 127.000000, 127.000000
26.124598, 23.371942, 0.054735, -1.124598, 12.628058, 0.054735, 127.000000, 127.000000, 127.000000
26.125621, 23.871941, 0.052854, -1.125621, 12.128059, 0.052854, 127.000000, 127.000000, 127.000000
26.125827, 24.371941, 0.051431, -1.125827, 11.628059, 0.051431, 127.000000, 127.000000, 127.000000
26.125641, 24.371942, 0.034664, -1.125641, 11.628058, 0.034664, 127.000000, 127.000000, 127.000000
27.123446, 24.371484, 0.018445, -2.123446, 11.628516, 0.018445, 127.000000, 127.000000, 127.000000
27.121323, 24.371484, 359.995700, -2.121323, 11.628516, 0.004300, 127.000000, 127.000000, 127.000000
27.118209, 24.871483, 359.976955, -2.118209, 11.128517, 0.023045, 127.000000, 127.000000, 127.000000
27.115755, 24.871482, 359.980979, -2.115755, 11.128518, 0.019021, 127.000000, 127.000000, 127.000000
28.116134, 25.371779, 359.981208, -3.116134, 10.628221, 0.018792, 127.000000, 127.000000, 127.000000
28.116164, 25.371779, 359.967527, -3.116164, 10.628221, 0.032473, 127.000000, 127.000000, 127.000000
28.114030, 25.871778, 359.934125, -3.114030, 10.128222, 0.065875, 127.000000, 127.000000, 127.000000
28.109657, 25.871771, 359.911060, -3.109657, 10.128229, 0.088940, 127.000000, 127.000000, 127.000000
29.106637, 25.873520, 359.903097, -4.106637, 10.126480, 0.096903, 127.000000, 127.000000, 127.000000
29.105594, 25.873518, 359.897079, -4.105594, 10.126482, 0.102921, 127.000000, 127.000000, 127.000000
29.102958, 26.873515, 359.881584, -4.102958, 9.126485, 0.118416, 127.000000, 127.000000, 127.000000
29.100929, 26.873510, 359.862246, -4.100929, 9.126490, 0.137754, 127.000000, 127.000000, 127.000000
30.098395, 26.876077, 359.850922, -5.098395, 9.123923, 0.149078, 127.000000, 127.000000, 127.000000
30.096912, 26.876073, 359.851002, -5.096912, 9.123927, 0.148998, 127.000000, 127.000000, 127.000000
30.095623, 27.376071, 359.850052, -5.095623, 8.623929, 0.149948, 127.000000, 127.000000, 127.000000
30.094186, 27.876069, 359.871574, -5.094186, 8.123931, 0.128426, 127.000000, 127.000000, 127.000000
31.097001, 27.878128, 359.887490, -6.097001, 8.121872, 0.112510, 127.000000, 127.000000, 127.000000
31.099084, 27.878132, 359.903471, -6.099084, 8.121868, 0.096529, 127.000000, 127.000000, 127.000000
31.100404, 28.378135, 359.918648, -6.100404, 7.621865, 0.081352, 127.000000, 127.000000, 127.000000
31.102390, 28.378137, 359.929646, -6.102390, 7.621863, 0.070354, 127.000000, 127.000000, 127.000000
32.103829, 28.379271, 359.935641, -7.103829, 7.620729, 0.064359, 127.000000, 127.000000, 127.000000
32.104079, 28.879272, 359.943802, -7.104079, 7.120728, 0.056198, 127.000000, 127.000000, 127.000000
32.104692, 29.379272, 359.958874, -7.104692, 6.620728, 0.041126, 127.000000, 127.000000, 127.000000
32.106665, 29.379273, 359.965274, -7.106665, 6.620727, 0.034726, 127.000000, 127.000000, 127.000000
33.107503, 29.379824, 359.956898, -8.107503, 6.620176, 0.043102, 127.000000, 127.000000, 127.000000
33.106406, 29.379823, 359.925635, -8.106406, 6.620177, 0.074365, 127.000000, 127.000000, 127.000000
33.101528, 29.879816, 359.881202, -8.101528, 6.120184, 0.118798, 127.000000, 127.000000, 127.000000
33.095712, 29.879802, 359.851074, -8.095712, 6.120198, 0.148926, 127.000000, 127.000000, 127.000000
34.091764, 29.882653, 359.820196, -9.091764, 6.117347, 0.179804, 127.000000, 127.000000, 127.000000
34.087723, 29.882639, 359.781086, -9.087723, 6.117361, 0.218914, 127.000000, 127.000000, 127.000000
34.080522, 30.382613, 359.766708, -9.080522, 5.617387, 0.233292, 127.000000, 127.000000, 127.000000
34.078640, 30.382605, 359.747024, -9.078640, 5.617395, 0.252976, 127.000000, 127.000000, 127.000000
35.076053, 30.387181, 359.747118, -10.076053, 5.612819, 0.252882, 127.000000, 127.000000, 127.000000
35.076065, 30.387181, 359.721540, -10.076065, 5.612819, 0.278460, 127.000000, 127.000000, 127.000000
35.070175, 30.887157, 359.690641, -10.070175, 5.112843, 0.309359, 127.000000, 127.000000, 127.000000
35.066131, 30.887134, 359.668932, -10.066131, 5.112866, 0.331068, 127.000000, 127.000000, 127.000000
36.063271, 30.893085, 359.644601, -11.063271, 5.106915, 0.355399, 127.000000, 127.000000, 127.000000
36.056879, 31.393054, 359.630632, -11.056879, 4.606946, 0.369368, 127.000000, 127.000000, 127.000000
36.051766, 31.893031, 359.624542, -11.051766, 4.106969, 0.375458, 127.000000, 127.000000, 127.000000
36.050969, 31.893026, 359.635014, -11.050969, 4.106974, 0.364986, 127.000000, 127.000000, 127.000000
37.052320, 31.899314, 359.624169, -12.052320, 4.100686, 0.375831, 127.000000, 127.000000, 127.000000
37.050900, 31.899304, 359.596755, -12.050900, 4.100696, 0.403245, 127.000000, 127.000000, 127.000000
37.040035, 32.899252, 359.570631, -12.040035, 3.100748, 0.429369, 127.000000, 127.000000, 127.000000
37.036615, 32.899225, 359.564183, -12.036615, 3.100775, 0.435817, 127.000000, 127.000000, 127.000000
38.035742, 32.906881, 359.566628, -13.035742, 3.093119, 0.433372, 127.000000, 127.000000, 127.000000
38.032291, 33.406870, 359.556945, -13.032291, 2.593130, 0.443055, 127.000000, 127.000000, 127.000000
38.027115, 33.906844, 359.542728, -13.027115, 2.093156, 0.457272, 127.000000, 127.000000, 127.000000
38.025254, 33.906829, 359.545463, -13.025254, 2.093171, 0.454537, 127.000000, 127.000000, 127.000000
39.025581, 33.914741, 359.539020, -14.025581, 2.085259, 0.460980, 127.000000, 127.000000, 127.000000
39.020686, 34.414718, 359.523405, -14.020686, 1.585282, 0.476595, 127.000000, 127.000000, 127.000000
39.014415, 34.914683, 359.523039, -14.014415, 1.085317, 0.476961, 127.000000, 127.000000, 127.000000
39.014367, 34.914682, 359.523124, -14.014367, 1.085318, 0.476876, 127.000000, 127.000000, 127.000000
40.014344, 34.923005, 359.511171, -15.014344, 1.076995, 0.488829, 127.000000, 127.000000, 127.000000
40.008461, 35.422973, 359.511746, -15.008461, 0.577027, 0.488254, 127.000000, 127.000000, 127.000000
40.004278, 35.922955, 359.497401, -15.004278, 0.077045, 0.502599, 127.000000, 127.000000, 127.000000
40.002401, 35.922938, 359.484990, -15.002401, 0.077062, 0.515010, 127.000000, 127.000000, 127.000000
41.000735, 35.932020, 359.463355, -16.000735, 0.067980, 0.536645, -127.000000, 127.000000, 127.000000
40.993125, 36.431971, 359.450352, -15.993125, -0.431971, 0.549648, -127.000000, 127.000000, 127.000000
40.986570, 36.931931, 359.431497, -15.986570, -0.931931, 0.568503, -127.000000, 127.000000, 127.000000
40.984102, 36.931906, 359.407875, -15.984102, -0.931906, 0.592125, -127.000000, 127.000000, 127.000000
41.980955, 36.942414, 359.354951, -16.980955, -0.942414, 0.645049, -127.000000, 127.000000, 127.000000
41.968168, 37.442298, 359.269082, -16.968168, -1.442298, 0.730918, -127.000000, 127.000000, 127.000000
41.950175, 37.942101, 359.167125, -16.950175, -1.942101, 0.832875, -127.000000, 127.000000, 127.000000
41.936831, 37.941895, 359.077330, -16.936831, -1.941895, 0.922670, -127.000000, 127.000000, 127.000000
41.925078, 37.941696, 358.994920, -16.925078, -1.941696, 1.005080, -127.000000, 127.000000, 127.000000
42.904996, 38.459676, 358.877430, -17.904996, -2.459676, 1.122570, -127.000000, 127.000000, 127.000000
42.879312, 38.959253, 358.709180, -17.879312, -2.959253, 1.290820, -127.000000, 127.000000, 127.000000
42.857294, 38.958724, 358.501822, -17.857294, -2.958724, 1.498178, -127.000000, 127.000000, 127.000000
42.830162, 38.957965, 358.308633, -17.830162, -2.957965, 1.691367, -127.000000, 127.000000, 127.000000
42.804886, 38.957176, 358.115384, -17.804886, -2.957176, 1.884616, -127.000000, 127.000000, 127.000000
42.745032, 39.955704, 357.941550, -17.745032, -3.955704, 2.058450, -127.000000, 127.000000, 127.000000
42.722293, 39.954852, 357.813964, -17.722293, -3.954852, 2.186036, -127.000000, 127.000000, 127.000000
43.704834, 39.993453, 357.707563, -18.704834, -3.993453, 2.292437, -127.000000, 127.000000, 127.000000
43.690918, 39.992883, 357.589349, -18.690918, -3.992883, 2.410651, -127.000000, 127.000000, 127.000000
43.675458, 39.992217, 357.462222, -18.675458, -3.992217, 2.537778, -127.000000, 127.000000, 127.000000
43.613448, 40.990431, 357.330665, -18.613448, -4.990431, 2.669335, -127.000000, 127.000000, 127.000000
43.596247, 40.989609, 357.207928, -18.596247, -4.989609, 2.792072, -127.000000, 127.000000, 127.000000
43.580201, 40.988809, 357.089033, -18.580201, -4.988809, 2.910967, -127.000000, 127.000000, 127.000000
43.564658, 40.988003, 356.967225, -18.564658, -4.988003, 3.032775, -127.000000, 127.000000, 127.000000
43.548737, 40.987142, 356.847491, -18.548737, -4.987142, 3.152509, -127.000000, 127.000000, 127.000000
43.505070, 41.485478, 356.733139, -18.505070, -5.485478, 3.266861, -127.000000, 127.000000, 127.000000
43.461135, 41.983769, 356.598028, -18.461135, -5.983769, 3.401972, -127.000000, 127.000000, 127.000000
43.443481, 41.982699, 356.445921, -18.443481, -5.982699, 3.554079, -127.000000, 127.000000, 127.000000
43.423611, 41.981438, 356.289601, -18.423611, -5.981438, 3.710399, -127.000000, 127.000000, 127.000000
43.403193, 41.980086, 356.138193, -18.403193, -5.980086, 3.861807, -127.000000, 127.000000, 127.000000
43.349086, 42.477545, 355.986274, -18.349086, -6.477545, 4.013726, -127.000000, 127.000000, 127.000000
43.293592, 42.974854, 355.825462, -18.293592, -6.974854, 4.174538, -127.000000, 127.000000, 127.000000
